id,location,frequency,popularity,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
1yKAqZoi8xWGLCf5vajroL,cemetery,4,67,194253,0.202,0.886,11,-3.805,0,0.0816,0.0286,0.0,0.643,0.192,145.781,4
23UoI3jlFiWdo5jadUYo69,cemetery,4,66,267867,0.472,0.925,6,-3.545,0,0.15,0.000394,0.000528,0.0826,0.338,159.989,4
7J4uwuiyWB7BqIcyNdcVRl,cemetery,4,55,326507,0.327,0.963,4,-8.871,0,0.174,0.0118,0.0,0.176,0.199,98.416,4
54MXF9I8s3DuiQo3g0gZ5k,cemetery,4,69,212547,0.371,0.979,1,-2.701,1,0.144,0.0002,3.67e-06,0.516,0.473,196.058,4
1foMv2HQwfQ2vntFf9HFeG,cemetery,4,79,200173,0.676,0.703,8,-5.815,0,0.0302,0.0869,0.000687,0.0463,0.852,92.761,4
5TNX6rJ91T8PdEt94X50Y9,cemetery,4,59,221840,0.293,0.932,3,-2.559,0,0.11,0.000141,0.000667,0.0648,0.514,122.739,4
2enPRFda84VE2wtI8c86Uf,cemetery,4,80,223747,0.174,0.742,8,-5.93,1,0.0485,0.00181,0.281,0.198,0.36,163.378,4
4IhTXiZLKATmwhMZIb1GQN,cemetery,4,80,193749,0.44,0.04,3,-16.887,1,0.0322,0.981,0.465,0.111,0.249,135.965,4
6kotXaSQaGYxE62hVpdHWu,cemetery,4,65,209467,0.75,0.62,7,-8.72,1,0.0257,0.0932,0.0135,0.0612,0.93,103.538,4
6MOEQCtAWNSCmvg3SFKF5y,cemetery,4,61,293933,0.516,0.513,2,-10.762,1,0.0288,0.159,0.00957,0.0612,0.694,99.735,4
300zfRaCgTmEm5Eqe3HqZZ,cemetery,4,59,240800,0.779,0.717,6,-9.7,0,0.0335,0.0125,0.0536,0.355,0.789,115.384,4
4mm9p1NTNBYnyA89jfss3Z,cemetery,4,50,313453,0.428,0.978,4,-8.725,1,0.0636,0.0244,0.007,0.169,0.301,142.905,4
1iDcKYNvo6gglrOG6lvnHL,cemetery,4,0,377747,0.668,0.672,9,-10.79,1,0.3,0.581,1.09e-06,0.0403,0.613,115.767,4
3sLhMSePzxSrmxluIqeoAZ,cemetery,4,49,144867,0.733,0.399,10,-12.086,0,0.094,0.59,0.0254,0.0766,0.9,173.781,3
6A4Jc8npNo79BOgsrPptLA,cemetery,4,1,237760,0.767,0.712,1,-4.128,0,0.0324,0.0409,8.08e-05,0.132,0.804,124.092,4
1qZFiIbbctH69MjJzkP0hh,cemetery,4,40,121752,0.666,0.769,9,-7.725,1,0.0318,0.16,0.0,0.262,0.97,136.942,4
3XxkvIoQdscyN4G7sOqbeF,cemetery,4,29,123800,0.909,0.386,0,-14.414,1,0.117,0.344,0.000127,0.0809,0.768,120.1,4
2LbLm24zFdRqFqRNhorfOO,cemetery,4,23,168040,0.731,0.572,7,-13.18,1,0.354,0.637,0.0,0.0596,0.917,136.949,4
6GmL39a9OazWtyMkAbJz7v,cemetery,4,45,191507,0.66,0.542,11,-13.511,0,0.237,0.113,0.0,0.346,0.592,140.621,4
0AFydkgl5Creero3gNjqvF,cemetery,3,65,222986,0.333,0.41,11,-9.534,0,0.0305,0.873,0.406,0.122,0.262,143.975,4
6405hOm4Nxfxzm2wxXw2BU,cemetery,3,0,285987,0.606,0.618,11,-5.1,1,0.0258,0.325,0.0019,0.108,0.237,92.061,4
6efrNjO7qLfIcvdSa81J86,cemetery,3,50,155195,0.406,0.771,0,-9.912,1,0.0547,1.31e-05,0.0,0.142,0.619,184.412,4
0HBrtXJohbIW4IhPZ50GmH,cemetery,3,73,160613,0.538,0.607,9,-5.261,0,0.216,0.248,5.54e-06,0.0999,0.515,175.424,4
1kGvwKNeDpTuMDw0KWqT92,cemetery,3,41,112405,0.694,0.533,8,-14.245,0,0.102,0.00866,0.0,0.124,0.589,123.06,4
41P2Wi4vVI8hXxz5St5a4J,cemetery,3,64,213560,0.617,0.654,0,-4.473,1,0.0295,0.265,0.0,0.151,0.541,122.052,4
6Dqs6JddZc16yl27MDzIWY,cemetery,3,69,202320,0.519,0.413,8,-14.462,1,0.21,0.331,0.0666,0.106,0.404,159.398,4
1aKWVte1CI5bGADzUS7ry3,cemetery,3,48,489600,0.836,0.661,7,-9.948,1,0.0579,0.00374,0.894,0.106,0.157,125.001,4
30UecYdBvtbBusYnHqXtEJ,cemetery,3,49,236160,0.785,0.734,5,-8.808,0,0.0477,0.000345,0.821,0.093,0.421,125.035,4
2y51QpLzI5qbWfCcSx9Tu1,cemetery,3,63,194320,0.664,0.797,7,-4.473,1,0.0362,0.194,0.0,0.337,0.284,97.004,4
2tnVG71enUj33Ic2nFN6kZ,cemetery,3,81,157606,0.88,0.751,7,-4.258,0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,4
4ekDggjElGJX9kNSOtnbVf,cemetery,3,69,196000,0.723,0.57,9,-8.589,0,0.0429,0.00412,0.00183,0.0862,0.575,123.979,4
2nmaEzFZrSm2aMLtfJDzyG,cemetery,3,56,208173,0.749,0.614,7,-10.594,1,0.0264,0.0372,0.00286,0.0603,0.878,103.868,4
14uvyd51Ha7FihKHlOtUig,cemetery,3,62,213520,0.455,0.867,9,-3.445,0,0.151,0.00428,5.01e-05,0.0998,0.29,185.977,4
2wEjPgOCEczmjlvq60LyQi,cemetery,3,64,206840,0.606,0.924,11,-4.531,0,0.0349,0.00216,3.3e-06,0.24,0.965,144.998,4
2KYKDCK0q2mjpnBlO4lfQn,cemetery,3,55,176400,0.842,0.684,8,-5.457,1,0.101,0.169,0.0,0.136,0.588,99.994,4
45i70K1PefHafKui2WxH0M,cemetery,3,71,197080,0.512,0.525,5,-7.152,1,0.0429,0.672,1.66e-05,0.112,0.337,128.054,4
7BY005dacJkbO6EPiOh2wb,cemetery,3,71,271280,0.295,0.584,9,-6.696,0,0.0345,0.000385,0.218,0.0996,0.228,117.2,3
2cls4groLeYT1zmlXN1pO2,cemetery,3,59,163453,0.621,0.727,4,-5.529,1,0.0943,0.126,0.0,0.204,0.636,112.067,4
2ArRALfrjJlrJFSux7WOEn,cemetery,3,29,147707,0.532,0.408,3,-19.429,0,0.0362,0.926,0.944,0.129,0.349,146.328,4
1Jmqubf9kGkWeYQXQKImL5,cemetery,3,71,130173,0.699,0.467,4,-8.578,0,0.0375,0.685,0.0,0.315,0.764,119.287,4
4P5KoWXOxwuobLmHXLMobV,cemetery,3,76,218920,0.5,0.824,4,-5.846,0,0.0388,0.00016,0.00161,0.0916,0.539,120.125,4
24Yi9hE78yPEbZ4kxyoXAI,cemetery,3,81,176840,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,4
78qd8dvwea0Gosb6Fe6j3k,cemetery,3,80,134240,0.707,0.955,10,-4.593,0,0.222,0.127,0.0,0.202,0.575,125.989,4
7CHi4DtfK4heMlQaudCuHK,cemetery,3,78,168387,0.598,0.526,10,-8.659,0,0.0415,0.129,0.0,0.14,0.529,123.935,4
79s5XnCN4TJKTVMSmOx8Ep,cemetery,3,82,216387,0.548,0.805,7,-5.732,1,0.351,0.212,0.000389,0.408,0.648,142.094,4
6A2itXgDf96XHp9qR6oyPN,cemetery,3,71,265010,0.512,0.488,5,-10.31,1,0.0328,0.428,5.1e-05,0.109,0.141,170.017,3
7vgTNTaEz3CsBZ1N4YQalM,cemetery,3,78,271387,0.573,0.545,7,-4.247,0,0.0288,0.0969,0.0,0.329,0.297,83.378,4
4RVbK6cV0VqWdpCDcx3hiT,cemetery,3,72,324674,0.585,0.597,0,-7.499,1,0.037,0.339,0.0404,0.195,0.227,100.051,4
7MXVkk9YMctZqd1Srtv4MB,cemetery,3,84,230453,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,4
7H0ya83CMmgFcOhw0UB6ow,cemetery,3,80,320467,0.508,0.792,0,-7.311,0,0.0297,0.229,0.124,0.145,0.601,147.067,4
7KA4W4McWYRpgf0fWsJZWB,cemetery,3,84,180387,0.558,0.559,6,-9.222,1,0.0959,0.371,7.49e-06,0.109,0.62,78.558,4
6XkuklKiHYVTlVvWlTgQYP,cemetery,3,72,192253,0.687,0.631,9,-5.612,1,0.129,0.063,0.0,0.108,0.853,186.071,4
2fQrGHiQOvpL9UgPvtYy6G,cemetery,3,77,220307,0.884,0.347,8,-8.227,0,0.35,0.015,7e-06,0.0871,0.376,75.016,4
7I4ibsZgwuf46g0xHuTC8s,cemetery,3,78,139440,0.713,0.29,7,-16.365,1,0.0647,0.686,0.807,0.318,0.121,124.941,4
1ZNVczQsUBA64aWhvWqaap,cemetery,3,71,178224,0.69,0.803,7,-9.084,0,0.0915,0.577,6.49e-05,0.117,0.204,161.489,4
62rchuhJrm5JSlIfHz7cH3,cemetery,3,65,177353,0.782,0.775,5,-4.49,0,0.0975,0.309,0.0,0.322,0.882,135.966,4
2XwcKJW9Q0gaDIZzg0dKQt,cemetery,3,65,157973,0.356,0.611,10,-5.71,1,0.0289,0.000183,0.867,0.127,0.272,170.073,4
6VzcQuzTNTMFnJ6rBSaLH9,cemetery,3,79,377960,0.306,0.347,2,-8.5,1,0.0334,0.172,0.00013,0.0485,0.0511,120.996,4
0WHi11uzahqpEtPGYCW6oQ,cemetery,3,72,185123,0.514,0.605,7,-5.363,1,0.0337,0.774,2.91e-06,0.121,0.409,120.894,4
1bqrRn1pJWowNLA5N9L6uW,forest,8,63,262209,0.543,0.925,6,-6.783,0,0.0448,0.392,0.456,0.0668,0.594,80.499,1
1n9sCOqpuWdoFUZxJeBRkh,forest,8,44,181700,0.191,0.244,2,-22.741,1,0.0457,0.986,0.854,0.33,0.0651,73.175,4
5yu3LOGDf4Y47XxBX6OEjO,forest,8,44,152476,0.187,0.306,2,-19.847,1,0.0441,0.972,0.982,0.755,0.036,118.822,4
0Y4ipB4nBIZA3dWUWcoeLB,forest,8,50,160000,0.17,0.364,2,-21.87,1,0.0701,0.839,0.948,0.975,0.21,83.16,3
5Gf1abXhaI10rBHOKeXNU0,forest,8,47,153359,0.162,0.197,2,-21.841,1,0.0387,0.963,0.978,0.965,0.0356,95.53,4
4HlnKACfroGiAhbNODw2bF,forest,7,45,276813,0.601,0.59,4,-9.152,0,0.0492,0.293,0.000725,0.248,0.353,119.841,4
431qZaQAJuIolwBrlDa6Yg,forest,7,52,231587,0.435,0.523,0,-9.502,1,0.041,0.535,0.00011,0.162,0.374,178.301,4
2BOof6lYrGfz6BojJ0aeJd,forest,7,55,191773,0.364,0.308,4,-13.052,1,0.0402,0.896,0.00227,0.123,0.389,73.331,4
4yyg2J2uXOjCtCyT64984C,forest,7,68,284147,0.555,0.584,4,-8.667,1,0.0301,0.274,0.0228,0.254,0.41,120.965,4
41yIvlFgvGwxq8qTqAR7eG,forest,7,65,210080,0.592,0.416,1,-9.794,1,0.0246,0.882,0.000586,0.112,0.417,96.002,4
7qH9Z4dJEN0l9bidizW7fq,forest,7,75,257533,0.457,0.407,9,-11.475,1,0.0308,0.805,0.884,0.126,0.126,117.053,4
5Pkn31exSVgFbfDAH961QC,forest,7,54,331400,0.354,0.426,6,-8.704,0,0.0295,0.782,0.11,0.115,0.185,98.062,3
3Z6raiZ9TdB3ZKC6fdhr6y,forest,7,43,152012,0.166,0.333,0,-21.147,1,0.0482,0.959,0.985,0.364,0.124,129.812,4
0TCmhnbMpw5zwPsTvlXTJi,forest,6,75,248827,0.521,0.277,11,-10.34,1,0.0356,0.634,7.07e-05,0.103,0.13,115.01,4
26ky3sBMKv31Kpvil5pGDh,forest,6,0,165680,0.347,0.769,8,-7.747,1,0.0614,0.0322,0.000737,0.117,0.524,118.074,4
2KCqAdd2ad0hpJc5ySoTE8,forest,6,61,233973,0.67,0.496,2,-11.23,1,0.0277,0.627,0.00325,0.0584,0.427,100.17,4
1IF5UcqRO42D12vYwceOY6,forest,6,75,211960,0.671,0.156,8,-16.288,1,0.0371,0.804,0.0518,0.113,0.201,94.08,4
3d8y0t70g7hw2FOWl9Z4Fm,forest,6,75,160097,0.664,0.573,5,-6.519,1,0.0277,0.613,0.000363,0.0857,0.566,76.023,4
4k7x3QKrc3h3U0Viqk0uop,forest,6,76,289560,0.329,0.277,10,-13.111,0,0.0302,0.971,0.024,0.0971,0.121,159.719,3
1K3LRUEcUz5FMtPYyg0F45,forest,6,75,163133,0.682,0.471,0,-9.182,1,0.0301,0.765,0.0,0.0908,0.421,79.907,4
5g7rJvWYVrloJZwKiShqlS,forest,6,69,278373,0.359,0.649,3,-7.06,1,0.0349,0.107,0.0124,0.0555,0.133,111.709,4
4vNi58k37duYWVUPJ3OQtk,forest,6,44,172000,0.123,0.168,5,-18.549,1,0.0412,0.976,0.976,0.962,0.134,97.189,4
3mzmxVaXlVz1qT5r2ziGee,forest,6,42,184110,0.186,0.0282,10,-23.196,1,0.0527,0.951,0.983,0.372,0.0362,115.077,4
6SUVWUASzH4dfBP8vPb2uK,forest,6,41,166533,0.166,0.133,0,-22.739,1,0.042,0.947,0.97,0.963,0.0316,75.506,3
2dKNF0EYNtLbUlgLhWwjsG,forest,6,45,112000,0.19,0.161,2,-20.719,1,0.0385,0.901,0.97,0.77,0.0809,113.881,3
3aTEisazzfJJSEnzdHW7rp,forest,6,46,120000,0.106,0.139,2,-20.068,1,0.044,0.902,0.946,0.218,0.0555,165.416,5
2unSnHtBPVc8pUUi0roONR,forest,6,45,152000,0.0937,0.122,2,-20.741,1,0.0474,0.923,0.912,0.151,0.0684,80.573,3
3sQwDiyaYGQD7VqHHXCllh,forest,6,43,110000,0.176,0.0635,2,-20.793,1,0.0453,0.848,0.911,0.203,0.0415,133.034,3
1rWF3tXTZarko9sevQEi7o,forest,6,43,126000,0.164,0.101,2,-21.094,1,0.0441,0.951,0.975,0.329,0.0484,76.463,5
6eAXvj1nkJFRscOMhB0PaK,forest,6,43,156000,0.215,0.121,2,-20.186,1,0.0453,0.921,0.955,0.352,0.0395,58.416,3
5S8jZV5LeZODEITey2AqIP,forest,6,42,92000,0.21,0.118,2,-20.07,1,0.0449,0.834,0.866,0.167,0.0344,111.439,4
6D5CDCsPHCEptwVZ2LLNpz,forest,6,42,108000,0.212,0.142,2,-19.807,1,0.047,0.868,0.943,0.283,0.0395,116.492,4
1bwlQRDL3zeUx5TC4HVzNq,forest,6,42,104000,0.13,0.0173,2,-22.064,1,0.0536,0.349,0.942,0.515,0.0343,144.15,3
1pFwLaLvKsIrYdL9YhPDqp,forest,6,40,122301,0.175,0.271,2,-27.558,1,0.0919,0.979,0.949,0.339,0.176,107.897,4
4j6eZ1bIO1Uz4lvECRJvvz,forest,6,39,112000,0.194,0.12,2,-24.578,1,0.0406,0.987,0.851,0.114,0.0373,131.538,3
2cYSSkFFFRByPE4UAe8cXF,forest,6,39,112000,0.223,0.131,2,-24.324,1,0.0421,0.988,0.914,0.114,0.0361,76.907,4
1FvTwExqFdUrteMeOedwBi,forest,6,39,128000,0.203,0.355,9,-26.754,1,0.157,0.985,0.943,0.447,0.253,90.037,4
5HxBraHhwyhyLPRUHodX4K,forest,6,39,128000,0.174,0.74,11,-29.858,0,0.336,0.989,0.967,0.348,0.0131,146.584,4
7a1wqls4qPsDwd0ZGYg2LC,forest,6,39,96000,0.188,0.147,2,-24.184,1,0.0417,0.993,0.908,0.135,0.0351,78.689,3
4vOC1K6rq1Xp5FYrHDGneN,forest,6,39,96000,0.21,0.119,2,-23.742,1,0.0384,0.992,0.911,0.12,0.0373,96.414,4
2p6Jv9mL4dUsKfhdVvHufo,forest,6,39,160356,0.211,0.189,2,-23.991,1,0.0437,0.991,0.921,0.397,0.0362,124.633,4
5JvXCdAxMsQiPk7Sf6F4bx,forest,6,38,105644,0.318,0.648,0,-37.212,0,0.0773,0.977,0.969,0.612,0.0153,46.308,4
0zdI4Yaf9p1VFyMNIFh8Fm,forest,6,40,102012,0.193,0.265,2,-22.58,1,0.0576,0.952,0.966,0.378,0.0391,66.406,4
2CnmQFzPRX51LuWk387Sq5,forest,6,40,148569,0.15,0.137,9,-21.796,1,0.0394,0.968,0.97,0.114,0.0339,85.97,1
2pnye4cxdbWtkmGyj8YylM,forest,6,39,114656,0.172,0.126,2,-21.689,1,0.0443,0.972,0.978,0.303,0.0352,111.695,5
1YaiMHYUOwVQczO4k8eNCj,forest,6,40,162982,0.134,0.998,2,-24.714,1,0.674,0.811,0.954,0.381,0.000293,91.395,4
5jzvrbpNrZZ6ltXmYGExT3,forest,6,39,170565,0.0825,0.149,2,-22.438,1,0.0423,0.975,0.981,0.133,0.0329,170.435,4
7hS3PcC3K2iX08gsA8tmxo,forest,6,39,186318,0.0847,0.224,2,-22.747,1,0.0441,0.946,0.964,0.716,0.0364,169.176,5
4SFQlLjFkU0avqfUe1aaG9,forest,6,39,155064,0.18,0.989,9,-31.144,1,0.0671,0.512,0.971,0.976,1e-05,100.972,4
50OeJqgCIwKYVuaha9VJSs,forest,6,40,88709,0.171,0.229,2,-23.255,1,0.0489,0.947,0.99,0.38,0.0383,102.665,4
7My8Rl8IAxp41S3ulc2JSi,forest,6,39,93554,0.178,0.121,2,-22.155,1,0.0402,0.974,0.971,0.122,0.0341,67.235,3
4c0tJe2ENJwrZbn9Bap2qs,forest,5,53,220787,0.491,0.554,1,-8.304,0,0.0364,0.561,0.000153,0.124,0.227,76.776,4
1KYeS7S6BbjNBxwl1DidjT,forest,5,42,276000,0.481,0.361,8,-11.673,0,0.0293,0.731,0.972,0.0966,0.0488,140.226,4
2NMA93HoL1DkxNLbnyOOqA,forest,5,54,150726,0.0717,0.0402,1,-30.543,1,0.0446,0.307,0.953,0.179,0.0353,79.741,4
3eGsNpXzcb1BDkfSJI54NY,forest,5,67,114277,0.553,0.545,0,-8.299,1,0.0867,0.839,0.0,0.061,0.943,77.332,4
3HAgxyWGeJtIVabS2mTREt,forest,5,69,129464,0.571,0.399,4,-11.919,1,0.0364,0.766,0.0146,0.0926,0.611,141.922,4
4fbvXwMTXPWaFyaMWUm9CR,forest,5,3,336613,0.374,0.304,1,-14.52,1,0.0302,0.943,0.298,0.126,0.147,147.969,4
2j9z9hejHzVbcRUyYM7PZ1,forest,5,54,221000,0.673,0.654,10,-8.929,0,0.0306,0.339,8.86e-05,0.125,0.522,92.005,4
1qRA5BS78u3gME0loMl9AA,forest,5,75,153693,0.653,0.519,2,-10.164,1,0.0497,0.406,0.0209,0.101,0.822,98.883,4
1CS7Sd1u5tWkstBhpssyjP,forest,5,76,241693,0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945,4
57V4uc2b2diZ4RPHXWecb9,forest,5,70,198027,0.539,0.179,7,-14.33,1,0.0309,0.921,0.393,0.106,0.145,140.01,3
2iQYqdalv245vrCEM4W9N9,forest,5,57,259253,0.379,0.373,3,-12.176,0,0.0309,0.895,0.0718,0.115,0.352,176.002,1
3GGt2kbKX4VFCs3VM5JcsH,forest,5,30,314400,0.582,0.485,6,-12.781,0,0.0326,0.349,0.624,0.668,0.751,128.872,4
7zAoVpCLJFsyRfCbGUIAFf,forest,5,42,709333,0.438,0.78,2,-11.26,1,0.0579,0.0969,0.794,0.723,0.84,138.933,4
0wJoRiX5K5BxlqZTolB2LD,forest,5,70,170813,0.533,0.905,2,-5.27,1,0.0754,0.00876,0.578,0.0698,0.486,108.9,4
2aoo2jlRnM3A0NyLQqMN2f,forest,5,75,240800,0.438,0.805,8,-6.237,1,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,4
7IygfycIkgVvIWr8Sw6GKn,forest,5,41,198000,0.228,0.0433,7,-29.616,1,0.0415,0.922,0.963,0.399,0.0636,49.649,4
22U0EjcRCMdgnxAahDV0rP,forest,5,42,120000,0.0796,0.0199,2,-22.122,1,0.0555,0.0119,0.917,0.415,0.0371,77.879,3
5f6gW2b4DeVFcEe8cnEe8v,forest,5,42,144000,0.177,0.0878,2,-20.1,1,0.0478,0.813,0.963,0.506,0.0804,132.637,4
11fFu5kxsE98r5SYKLKUAB,forest,5,43,120000,0.138,0.0811,2,-19.847,1,0.0483,0.918,0.966,0.206,0.0978,160.778,3
2q5Qpn6AwJZbjqLRWY31UN,forest,5,44,74000,0.201,0.101,2,-19.36,1,0.0469,0.929,0.965,0.16,0.107,73.546,5
7iirzgiSjTlRbyOhYQwOkm,forest,5,42,70000,0.167,0.157,2,-19.083,1,0.0479,0.935,0.965,0.171,0.267,106.438,3
4FOL6IBAyUq6HVUrxVJlOj,forest,5,42,70000,0.0681,0.621,2,-20.876,1,0.146,0.819,0.95,0.745,0.513,182.527,3
1o7tEdSpgjBo1gytmCv79p,forest,5,41,99510,0.154,0.339,0,-21.659,1,0.0552,0.954,0.949,0.321,0.145,134.876,3
3BamLgSS5spS9pDMRUC4nW,forest,5,42,103468,0.113,0.255,0,-20.544,1,0.0463,0.983,0.973,0.156,0.0779,80.632,4
3JdSUfS0Zm0NVfnIEO8ntG,forest,5,41,112764,0.133,0.889,5,-22.892,1,0.216,0.864,0.977,0.211,0.0267,99.48,4
0Fdk9FgZJodhV8u0sZjPy8,forest,5,41,128201,0.163,0.523,0,-23.036,1,0.125,0.888,0.991,0.0942,0.142,110.694,3
2Fz1wFaIew3srIjazAZwUK,forest,5,41,122210,0.133,0.237,0,-20.342,1,0.0415,0.972,0.885,0.137,0.0958,98.425,4
34ZiIdbnxHrYEMpUxcwU5T,forest,5,41,129399,0.114,0.284,0,-21.275,1,0.0368,0.953,0.981,0.219,0.0605,66.249,3
6ghxTqBIiuWOiFNXkm9b24,forest,5,41,142579,0.0847,0.744,5,-23.455,1,0.346,0.865,0.96,0.113,0.0194,168.273,3
3D7mQo3KCY0vu7YelnixLG,forest,5,41,128201,0.158,0.22,0,-21.246,1,0.046,0.977,0.925,0.105,0.125,107.119,4
6rUgfJuES45VzmCzMHrfzG,forest,5,40,142656,0.15,0.532,0,-21.431,1,0.138,0.958,0.984,0.0756,0.194,66.928,3
4PGPP56pVjy9fqmTyT3LCG,forest,5,39,107736,0.0,0.399,2,-24.193,1,0.0,0.971,0.973,0.204,0.0,0.0,0
3bZx43GLQeXXVIGyXvhk6R,forest,5,44,167759,0.259,0.246,7,-24.521,1,0.0751,0.88,0.975,0.94,0.0733,56.81,4
4vztfHB4f5jdYczfwpLiSo,forest,5,0,182005,0.0732,0.384,1,-33.79,1,0.384,0.0146,0.814,0.418,0.0321,177.067,3
7a1XGxwYRr3YUW3NpKrBDX,forest,4,45,144877,0.272,0.565,1,-34.349,1,0.249,0.271,0.0122,0.274,0.0256,76.968,4
70ZhYH2joI9RCE45TG52sS,forest,4,42,133093,0.329,0.387,11,-34.396,0,0.449,0.279,0.898,0.394,0.04,87.452,4
6tqzOYuE3lrNVPDgtF3MjM,forest,4,0,253013,0.401,0.535,0,-11.09,1,0.0407,0.889,0.00667,0.116,0.436,146.515,4
22TntnVO3lQNDR5nsvxGRs,forest,4,70,422147,0.223,0.523,0,-9.281,0,0.0466,0.435,0.283,0.225,0.15,179.83,3
3tJjZMHLqhD8DaGgdBICnc,forest,4,67,289792,0.263,0.237,3,-13.738,1,0.0344,0.638,0.305,0.109,0.0461,73.024,4
1BYZxKSf0aTxp8ZFoeyM3d,forest,4,83,184154,0.566,0.366,7,-12.808,1,0.028,0.113,0.181,0.155,0.237,129.959,4
7709cD193A9ASewVfJ849M,forest,4,54,143553,0.0873,0.71,0,-26.639,0,0.0627,0.0277,0.978,0.357,0.0278,75.081,4
1uBwQtsJkaMNcr8uNLsKMF,forest,4,50,230983,0.187,1.0,2,-11.299,1,0.0894,0.393,0.95,0.625,0.00416,95.651,4
0TOHmgptvSAz7nyH7DCFgB,forest,4,45,185757,0.182,0.97,10,-29.746,0,0.0487,0.123,0.969,0.849,1e-05,64.334,3
2DSbadxLwKNmByiaSmK509,forest,4,29,222857,0.592,0.24,4,-17.53,0,0.0326,0.96,0.847,0.101,0.25,115.51,3
7xvgRpkb45ZJXd6jkguIrr,forest,4,37,210638,0.552,0.173,2,-18.01,0,0.0276,0.956,0.876,0.111,0.0833,93.987,3
5c3lMS5BpFOxgWTmmxlwj7,forest,4,40,285813,0.164,0.19,2,-13.646,0,0.0424,0.97,0.577,0.171,0.0857,169.276,4
37zuIvk4KBkAxxLJsxJaHq,forest,4,63,268293,0.521,0.526,5,-6.032,1,0.0281,0.243,0.00537,0.108,0.502,130.694,4
3Kj2EWpIBnvETsYq4cq0IH,forest,4,70,217467,0.6,0.186,3,-15.926,1,0.0317,0.909,0.00102,0.104,0.468,110.044,4
45p0MAVey0dnjZXo8kMUzh,forest,4,50,229627,0.803,0.373,8,-13.692,1,0.0367,0.868,0.0266,0.104,0.636,124.921,4
3hRV0jL3vUpRrcy398teAU,forest,4,81,208212,0.544,0.369,2,-9.514,1,0.038,0.969,0.279,0.639,0.102,87.01,3
7oRNU7Tmek0nm2lqyDojoG,forest,4,1,160093,0.668,0.081,0,-17.282,1,0.0366,0.983,0.42,0.114,0.0925,114.358,3
5e9TFTbltYBg2xThimr0rU,forest,4,80,270213,0.545,0.67,9,-8.81,1,0.0496,0.009,0.000822,0.0451,0.481,151.553,4
1HYnjKqSSHh1tdl2Hi57zH,forest,4,63,266467,0.427,0.407,2,-9.665,1,0.0382,0.612,0.386,0.109,0.244,168.844,4
3t5OV1asJHmOlf23T08CLv,forest,4,74,183533,0.539,0.16,3,-13.285,1,0.0329,0.881,0.000268,0.105,0.322,81.446,4
2AxCeJ6PSsBYiTckM0HLY7,forest,4,67,313373,0.214,0.91,8,-6.662,1,0.389,0.477,0.00833,0.0517,0.448,175.549,4
5zLXUaYlIqhTcm7OJVSqgb,forest,4,30,284427,0.338,0.598,0,-13.432,1,0.101,0.765,0.839,0.459,0.678,91.594,3
4Kj1bVGbCPcefOMXYPJkhV,forest,4,26,295600,0.442,0.664,11,-11.766,0,0.0591,0.0196,0.377,0.726,0.405,125.021,1
6sSafLNnD2kljo012VSdRu,forest,4,25,325267,0.461,0.834,8,-13.794,1,0.0441,0.0259,0.869,0.381,0.63,133.12,4
57460SJgSpCXaRJ9YIYHxy,forest,4,61,171373,0.653,0.239,5,-18.54,0,0.0453,0.806,0.0146,0.132,0.765,80.392,4
0ofHAoxe9vBkTCp2UQIavz,forest,4,83,257800,0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,4
05oETzWbd4SI33qK2gbJfR,forest,4,71,252773,0.723,0.49,9,-14.745,0,0.0296,0.111,0.0946,0.0923,0.795,129.012,4
1xKQbqQtQWrtQS47fUJBtl,forest,4,67,253333,0.443,0.727,4,-7.951,1,0.145,0.263,0.000141,0.169,0.566,160.82,4
3qT4bUD1MaWpGrTwcvguhb,forest,4,73,295387,0.437,0.864,4,-7.842,0,0.0904,0.396,0.0314,0.242,0.749,81.394,4
3AhXZa8sUQht0UEdBJgpGc,forest,4,71,369600,0.482,0.721,0,-6.839,1,0.0321,0.731,0.0,0.189,0.557,95.263,4
0QQIhT6PtJ5glyn4HKNKQ6,forest,4,68,269893,0.466,0.496,1,-6.606,1,0.0302,0.626,6.22e-06,0.117,0.352,74.747,4
60ZGteAEtPCnGE6zevgUcd,forest,4,62,211453,0.379,0.879,1,-4.336,0,0.0362,0.0421,0.00449,0.146,0.37,102.021,4
2ihCaVdNZmnHZWt0fvAM7B,forest,4,80,266600,0.457,0.757,1,-5.177,1,0.032,0.0206,0.0,0.146,0.417,102.961,4
6ADPydLM8fmi6fjO9ZXAb8,forest,4,62,170000,0.0771,1.0,3,-16.54,0,0.0508,0.902,0.613,0.845,1e-05,171.623,4
5j5HMHeNbSDzVU9eEgZzUI,forest,4,51,170000,0.206,1.0,6,-14.123,0,0.0443,0.83,0.982,0.962,1e-05,94.88,3
